date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:59:28	12554/12554	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:28%20GMT	https://static.wixstatic.com/media/2780be_fc02f089e823423fb0df1f2054ab627c~mv2.png/v1/fill/w_80,h_80,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_fc02f089e823423fb0df1f2054ab627c~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_fc02f089e823423fb0df1f2054ab627c_mv2.png/v1/fill/w_80,h_80,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_fc02f089e823423fb0df1f2054ab627c_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:28	12842/12842	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:28%20GMT	https://static.wixstatic.com/media/2780be_4fc8f0ba7d7649519704916a69ca75f2~mv2.png/v1/fill/w_80,h_80,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_4fc8f0ba7d7649519704916a69ca75f2~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_4fc8f0ba7d7649519704916a69ca75f2_mv2.png/v1/fill/w_80,h_80,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_4fc8f0ba7d7649519704916a69ca75f2_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:29	15584/15584	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:29%20GMT	https://static.wixstatic.com/media/2780be_6d3b0095d88f407faa7efa3a45e9773b~mv2.png/v1/fill/w_80,h_80,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_6d3b0095d88f407faa7efa3a45e9773b~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_6d3b0095d88f407faa7efa3a45e9773b_mv2.png/v1/fill/w_80,h_80,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_6d3b0095d88f407faa7efa3a45e9773b_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:30	226/226	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:29%20GMT	https://static.wixstatic.com/media/2780be_41119b8e69f84cae9e98e6a0d2ba6a7b~mv2.png/v1/fill/w_6,h_43,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_41119b8e69f84cae9e98e6a0d2ba6a7b~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_41119b8e69f84cae9e98e6a0d2ba6a7b_mv2.png/v1/fill/w_6,h_43,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_41119b8e69f84cae9e98e6a0d2ba6a7b_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:30	3395/3395	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:30%20GMT	https://static.wixstatic.com/media/2780be_998c1c28e8b54d5c8ab5fb02768abfbf~mv2.png/v1/fill/w_56,h_25,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_998c1c28e8b54d5c8ab5fb02768abfbf~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_998c1c28e8b54d5c8ab5fb02768abfbf_mv2.png/v1/fill/w_56,h_25,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_998c1c28e8b54d5c8ab5fb02768abfbf_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:31	1306/1306	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:30%20GMT	https://static.wixstatic.com/media/2780be_3324d92cb06042418cd64f86133c35a6~mv2.png/v1/fill/w_20,h_20,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_3324d92cb06042418cd64f86133c35a6~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_3324d92cb06042418cd64f86133c35a6_mv2.png/v1/fill/w_20,h_20,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_3324d92cb06042418cd64f86133c35a6_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:31	222/222	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:31%20GMT	https://static.wixstatic.com/media/2780be_c8ed21fdde8241fd95e61ec6d6d0b0d8~mv2.png/v1/fill/w_6,h_40,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_c8ed21fdde8241fd95e61ec6d6d0b0d8~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_c8ed21fdde8241fd95e61ec6d6d0b0d8_mv2.png/v1/fill/w_6,h_40,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_c8ed21fdde8241fd95e61ec6d6d0b0d8_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:32	2769/2769	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:31%20GMT	https://static.wixstatic.com/media/2780be_f860c0c4a07e42f2b8c7b3527149a93f~mv2.png/v1/fill/w_49,h_37,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_f860c0c4a07e42f2b8c7b3527149a93f~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_f860c0c4a07e42f2b8c7b3527149a93f_mv2.png/v1/fill/w_49,h_37,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_f860c0c4a07e42f2b8c7b3527149a93f_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:32	2287/2287	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:32%20GMT	https://static.wixstatic.com/media/f2b27a_a9e5dc5fb7784a9aa6c765c3988ba323~mv2.png/v1/fill/w_60,h_47,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/i700wireless%20spec_220504.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/f2b27a_a9e5dc5fb7784a9aa6c765c3988ba323_mv2.png/v1/fill/w_60,h_47,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/i700wireless%20spec_220504.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:33	1913/1913	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:32%20GMT	https://static.wixstatic.com/media/2780be_a80a94a0b004490cad5c8275433effa6~mv2.png/v1/fill/w_60,h_36,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Table%20l%20System%20Requirements%20l%20all%20i-Series%20l%202022_04_21.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_a80a94a0b004490cad5c8275433effa6_mv2.png/v1/fill/w_60,h_36,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Table%20l%20System%20Requirements%20l%20all%20i-Series%20l%202022_04_21.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:33	1278/1278	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:33%20GMT	https://static.wixstatic.com/media/f2b27a_6605a308540f497cbe55a28913562326~mv2.png/v1/fill/w_60,h_20,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/macOS%20I%20Minimum%20Requirements%20I%2022_11_23%20I%20ver2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/f2b27a_6605a308540f497cbe55a28913562326_mv2.png/v1/fill/w_60,h_20,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/macOS%20I%20Minimum%20Requirements%20I%2022_11_23%20I%20ver2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:33	1174/1174	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:33%20GMT	https://static.wixstatic.com/media/f2b27a_9cbd5c43df204415b4f9d56a06baf963~mv2.png/v1/fill/w_60,h_19,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/macOS%20I%20Recommended%20Requirements%20I%2022_11_23%20I%20ver%202.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/f2b27a_9cbd5c43df204415b4f9d56a06baf963_mv2.png/v1/fill/w_60,h_19,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/macOS%20I%20Recommended%20Requirements%20I%2022_11_23%20I%20ver%202.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:34	3748/3748	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:34%20GMT	https://static.wixstatic.com/media/2780be_004797f36c4845bd9495e5facaea2718~mv2.png/v1/fill/w_51,h_20,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_004797f36c4845bd9495e5facaea2718~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_004797f36c4845bd9495e5facaea2718_mv2.png/v1/fill/w_51,h_20,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_004797f36c4845bd9495e5facaea2718_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:34	52140/52140	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:34%20GMT	https://static.wixstatic.com/media/a59fb8_f7de624cdb6c4dbdb37862760636d731~mv2.png/v1/crop/x_0,y_28,w_143,h_618/fill/w_141,h_609,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/FOCORD.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/a59fb8_f7de624cdb6c4dbdb37862760636d731_mv2.png/v1/crop/x_0,y_28,w_143,h_618/fill/w_141,h_609,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/FOCORD.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:35	65751/65751	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:35%20GMT	https://static.wixstatic.com/media/2780be_d48e88663024475f801ddd276797617b~mv2.png/v1/fill/w_182,h_599,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_d48e88663024475f801ddd276797617b~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_d48e88663024475f801ddd276797617b_mv2.png/v1/fill/w_182,h_599,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_d48e88663024475f801ddd276797617b_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:35	57113/57113	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:35%20GMT	https://static.wixstatic.com/media/2780be_3d04214ca07844f085a80535a4777195~mv2.png/v1/crop/x_0,y_52,w_387,h_1215/fill/w_180,h_565,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_3d04214ca07844f085a80535a4777195~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_3d04214ca07844f085a80535a4777195_mv2.png/v1/crop/x_0,y_52,w_387,h_1215/fill/w_180,h_565,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_3d04214ca07844f085a80535a4777195_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:36	56974/56974	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:36%20GMT	https://static.wixstatic.com/media/2780be_d484715f0e554b82a6cdbfc2bd4f7c9e~mv2.png/v1/fill/w_168,h_599,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_d484715f0e554b82a6cdbfc2bd4f7c9e~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_d484715f0e554b82a6cdbfc2bd4f7c9e_mv2.png/v1/fill/w_168,h_599,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_d484715f0e554b82a6cdbfc2bd4f7c9e_mv2.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:36	4056/4056	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:36%20GMT	https://static.wixstatic.com/media/f2b27a_87e7c19c09d54f758d8aede746e5b1d5~mv2.png/v1/fill/w_50,h_31,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/i-series%20Comparison_220620_%ec%b5%9c%ec%a2%85.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/f2b27a_87e7c19c09d54f758d8aede746e5b1d5_mv2.png/v1/fill/w_50,h_31,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/i-series%20Comparison_220620_%ec%b5%9c%ec%a2%85.png	(from https://www.medit.com/dental-clinic-i700wireless)
11:59:37	1729/1729	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Dec%202022%2016:59:37%20GMT	https://static.wixstatic.com/media/2780be_c3a3a528bb0442368fd4952a796b45c6f000.jpg/v1/fill/w_200,h_113,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_c3a3a528bb0442368fd4952a796b45c6f000.jpg	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_c3a3a528bb0442368fd4952a796b45c6f000.jpg/v1/fill/w_200,h_113,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_c3a3a528bb0442368fd4952a796b45c6f000.jpg	(from https://www.medit.com/dental-clinic-i700)
11:59:37	2833/2833	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:37%20GMT	https://static.wixstatic.com/media/2780be_d278040fcac34cf2b55043dc1e783d44~mv2.png/v1/fill/w_37,h_25,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_d278040fcac34cf2b55043dc1e783d44~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_d278040fcac34cf2b55043dc1e783d44_mv2.png/v1/fill/w_37,h_25,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_d278040fcac34cf2b55043dc1e783d44_mv2.png	(from https://www.medit.com/dental-clinic-i700)
11:59:38	20312/20312	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:38%20GMT	https://static.wixstatic.com/media/2780be_fc34ee25819a4bfd94813cac94eca04c~mv2.png/v1/fill/w_109,h_109,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_fc34ee25819a4bfd94813cac94eca04c~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_fc34ee25819a4bfd94813cac94eca04c_mv2.png/v1/fill/w_109,h_109,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_fc34ee25819a4bfd94813cac94eca04c_mv2.png	(from https://www.medit.com/dental-clinic-i700)
11:59:38	19665/19665	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:38%20GMT	https://static.wixstatic.com/media/2780be_ce104fd075554a78a7a5947ee6d68bbe~mv2.png/v1/fill/w_108,h_108,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_ce104fd075554a78a7a5947ee6d68bbe~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_ce104fd075554a78a7a5947ee6d68bbe_mv2.png/v1/fill/w_108,h_108,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_ce104fd075554a78a7a5947ee6d68bbe_mv2.png	(from https://www.medit.com/dental-clinic-i700)
11:59:39	22661/22661	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:39%20GMT	https://static.wixstatic.com/media/2780be_12909dd214144f75b87ef27d77696654~mv2.png/v1/fill/w_109,h_109,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_12909dd214144f75b87ef27d77696654~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_12909dd214144f75b87ef27d77696654_mv2.png/v1/fill/w_109,h_109,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_12909dd214144f75b87ef27d77696654_mv2.png	(from https://www.medit.com/dental-clinic-i700)
11:59:39	22882/22882	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:39%20GMT	https://static.wixstatic.com/media/2780be_8ae1f2ad1f5140289295eff4c95c6eba~mv2.png/v1/fill/w_109,h_109,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_8ae1f2ad1f5140289295eff4c95c6eba~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_8ae1f2ad1f5140289295eff4c95c6eba_mv2.png/v1/fill/w_109,h_109,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_8ae1f2ad1f5140289295eff4c95c6eba_mv2.png	(from https://www.medit.com/dental-clinic-i700)
11:59:40	21910/21910	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:40%20GMT	https://static.wixstatic.com/media/2780be_cf4a5a60db164f4ebd4458b0c0a61c0c~mv2.png/v1/fill/w_109,h_109,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_cf4a5a60db164f4ebd4458b0c0a61c0c~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_cf4a5a60db164f4ebd4458b0c0a61c0c_mv2.png/v1/fill/w_109,h_109,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_cf4a5a60db164f4ebd4458b0c0a61c0c_mv2.png	(from https://www.medit.com/dental-clinic-i700)
11:59:40	21984/21984	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:40%20GMT	https://static.wixstatic.com/media/2780be_b660dc054fa64fdebff29f3d87a3e436~mv2.png/v1/fill/w_109,h_109,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_b660dc054fa64fdebff29f3d87a3e436~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_b660dc054fa64fdebff29f3d87a3e436_mv2.png/v1/fill/w_109,h_109,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_b660dc054fa64fdebff29f3d87a3e436_mv2.png	(from https://www.medit.com/dental-clinic-i700)
11:59:41	1147/1147	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:41%20GMT	https://static.wixstatic.com/media/2780be_8e4a1cad638b4656923c286fa929bafe~mv2.png/v1/crop/x_798,y_409,w_3509,h_1791/fill/w_51,h_26,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_8e4a1cad638b4656923c286fa929bafe~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_8e4a1cad638b4656923c286fa929bafe_mv2.png/v1/crop/x_798,y_409,w_3509,h_1791/fill/w_51,h_26,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_8e4a1cad638b4656923c286fa929bafe_mv2.png	(from https://www.medit.com/dental-clinic-i700)
11:59:41	19314/19314	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:41%20GMT	https://static.wixstatic.com/media/2780be_bdd38b849bbe41f2aaace0356e52077a~mv2.png/v1/fill/w_74,h_90,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_bdd38b849bbe41f2aaace0356e52077a~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_bdd38b849bbe41f2aaace0356e52077a_mv2.png/v1/fill/w_74,h_90,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_bdd38b849bbe41f2aaace0356e52077a_mv2.png	(from https://www.medit.com/dental-clinic-i700)
11:59:42	16428/16428	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:42%20GMT	https://static.wixstatic.com/media/f2b27a_fd49303c20cd44d5b597f58f42fa5e7f~mv2.png/v1/fill/w_74,h_85,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/image83.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/f2b27a_fd49303c20cd44d5b597f58f42fa5e7f_mv2.png/v1/fill/w_74,h_85,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/image83.png	(from https://www.medit.com/dental-clinic-i700)
11:59:42	2366/2366	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:42%20GMT	https://static.wixstatic.com/media/2780be_87b169b73a764376871374fb97b137cc~mv2.png/v1/fill/w_67,h_11,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_87b169b73a764376871374fb97b137cc~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_87b169b73a764376871374fb97b137cc_mv2.png/v1/fill/w_67,h_11,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_87b169b73a764376871374fb97b137cc_mv2.png	(from https://www.medit.com/dental-clinic-i700)
11:59:43	2287/2287	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:43%20GMT	https://static.wixstatic.com/media/f2b27a_d75b071bb5f640df8ae6732020bbadf6~mv2.png/v1/fill/w_60,h_47,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/i700%20spec_220504.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/f2b27a_d75b071bb5f640df8ae6732020bbadf6_mv2.png/v1/fill/w_60,h_47,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/i700%20spec_220504.png	(from https://www.medit.com/dental-clinic-i700)
11:59:43	1919/1919	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:43%20GMT	https://static.wixstatic.com/media/2780be_a80a94a0b004490cad5c8275433effa6~mv2.png/v1/fill/w_60,h_35,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Table%20l%20System%20Requirements%20l%20all%20i-Series%20l%202022_04_21.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_a80a94a0b004490cad5c8275433effa6_mv2.png/v1/fill/w_60,h_35,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Table%20l%20System%20Requirements%20l%20all%20i-Series%20l%202022_04_21.png	(from https://www.medit.com/dental-clinic-i700)
11:59:44	4986/4986	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:43%20GMT	https://static.wixstatic.com/media/2780be_5de839278b8845aaba23ab8341482ee6~mv2.png/v1/fill/w_66,h_44,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_5de839278b8845aaba23ab8341482ee6~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_5de839278b8845aaba23ab8341482ee6_mv2.png/v1/fill/w_66,h_44,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_5de839278b8845aaba23ab8341482ee6_mv2.png	(from https://www.medit.com/dental-clinic-i700)
11:59:44	1298/1298	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:43%20GMT	https://static.wixstatic.com/media/f2b27a_9cbd5c43df204415b4f9d56a06baf963~mv2.png/v1/crop/x_12,y_0,w_1157,h_380/fill/w_60,h_20,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/macOS%20I%20Recommended%20Requirements%20I%2022_11_23%20I%20ver%202.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/f2b27a_9cbd5c43df204415b4f9d56a06baf963_mv2.png/v1/crop/x_12,y_0,w_1157,h_380/fill/w_60,h_20,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/macOS%20I%20Recommended%20Requirements%20I%2022_11_23%20I%20ver%202.ca.delaye	(from https://www.medit.com/dental-clinic-i700)
11:59:44	3081/3081	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:44%20GMT	https://static.wixstatic.com/media/2780be_37f650de7084488f8a907a3dda180423~mv2.png/v1/fill/w_70,h_58,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_37f650de7084488f8a907a3dda180423~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_37f650de7084488f8a907a3dda180423_mv2.png/v1/fill/w_70,h_58,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_37f650de7084488f8a907a3dda180423_mv2.png	(from https://www.medit.com/dental-clinic-i700)
11:59:44	23533/23533	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:44%20GMT	https://static.wixstatic.com/media/2780be_70b69eca67a04961a3e8f784beb289f7~mv2.png/v1/fill/w_108,h_294,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_70b69eca67a04961a3e8f784beb289f7~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_70b69eca67a04961a3e8f784beb289f7_mv2.png/v1/fill/w_108,h_294,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2780be_70b69eca67a04961a3e8f784beb289f7_mv2.png	(from https://www.medit.com/dental-clinic-i700)
11:59:45	13813/13813	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:45%20GMT	https://static.wixstatic.com/media/2780be_c438bbaefe524f139b3bb7d258c7811b~mv2.png/v1/fill/w_115,h_89,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_c438bbaefe524f139b3bb7d258c7811b~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_c438bbaefe524f139b3bb7d258c7811b_mv2.png/v1/fill/w_115,h_89,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_c438bbaefe524f139b3bb7d258c7811b_mv2.png	(from https://www.medit.com/dental-clinic-i700)
11:59:45	1169/1169	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:45%20GMT	https://static.wixstatic.com/media/2780be_d79900ebb15e418a9537ac93b449a42e~mv2.png/v1/fill/w_71,h_19,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_d79900ebb15e418a9537ac93b449a42e~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_d79900ebb15e418a9537ac93b449a42e_mv2.png/v1/fill/w_71,h_19,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_d79900ebb15e418a9537ac93b449a42e_mv2.png	(from https://www.medit.com/dental-clinic-i700)
11:59:46	5560/5560	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2016:59:46%20GMT	https://static.wixstatic.com/media/2780be_9d2fee8f7a1f4c71a419d6306419b531~mv2.png/v1/fill/w_73,h_38,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_9d2fee8f7a1f4c71a419d6306419b531~mv2.png	D:/WEBSITE/MEDIT/static.wixstatic.com/media/2780be_9d2fee8f7a1f4c71a419d6306419b531_mv2.png/v1/fill/w_73,h_38,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/2780be_9d2fee8f7a1f4c71a419d6306419b531_mv2.png	(from https://www.medit.com/dental-clinic-i700)
